cons_ID,cash,no-cash assets value,salary,dividends,spending,utility,public_utility,total utility,skill,time
68.00,432.27,1404.83,222.39,62.78,0.00,14.39,269.00,283.39,9.35,28.00
69.00,4758.14,1710.23,138.12,375.37,341.52,19.87,269.00,288.87,5.42,28.00
70.00,707.36,1404.83,46.35,90.86,52.58,14.39,269.00,283.39,2.34,28.00
71.00,208.16,1160.51,0.00,0.00,0.00,13.08,269.00,282.08,2.46,28.00
72.00,283.58,977.27,170.10,0.00,285.09,16.00,269.00,285.00,6.57,28.00
73.00,375.75,1832.38,250.51,0.00,534.08,28.43,269.00,297.43,9.73,28.00
74.00,2859.88,2015.62,175.97,367.20,334.59,21.23,269.00,290.23,7.12,28.00
75.00,244.87,1099.43,68.13,0.00,0.00,12.73,269.00,281.73,3.10,28.00
76.00,51.91,794.03,32.27,0.00,114.86,10.82,269.00,279.82,1.24,28.00
77.00,5713.86,3298.29,281.95,242.87,1152.01,28.05,269.00,297.05,9.12,28.00
78.00,40.89,1099.43,80.60,0.00,55.98,12.73,269.00,281.73,3.78,28.00
79.00,489.45,1588.07,0.00,68.34,404.82,22.30,269.00,291.30,7.48,28.00
80.00,376.01,1221.59,112.57,0.00,54.86,13.42,269.00,282.42,5.31,28.00
81.00,575.10,1404.83,126.48,0.00,53.68,14.39,269.00,283.39,4.17,28.00
82.00,84.81,855.11,36.95,0.00,0.00,11.22,269.00,280.22,1.42,28.00
83.00,3312.82,1832.38,66.81,282.82,614.10,25.43,269.00,294.43,3.59,28.00
84.00,188.04,1221.59,125.73,0.00,56.96,13.42,269.00,282.42,6.97,28.00
85.00,185.83,1588.07,0.00,0.00,0.00,15.30,269.00,284.30,8.55,28.00
86.00,365.36,1526.99,0.00,0.00,0.00,15.00,269.00,284.00,9.23,28.00
87.00,269.34,1221.59,44.87,0.00,0.00,13.42,269.00,282.42,2.41,28.00
88.00,471.29,1649.15,218.43,0.00,477.51,19.59,269.00,288.59,9.15,28.00
89.00,302.55,1282.67,161.01,0.00,76.11,15.75,269.00,284.75,8.93,28.00
90.00,936.75,1710.23,0.00,140.90,0.00,15.87,269.00,284.87,7.34,28.00
91.00,243.55,1404.83,95.55,0.00,134.30,16.39,269.00,285.39,3.42,28.00
92.00,312.35,1282.67,273.61,0.00,0.00,13.75,269.00,282.75,9.57,28.00
93.00,90.55,1588.07,176.88,0.00,357.74,18.30,269.00,287.30,7.62,28.00
94.00,757.22,1588.07,0.00,0.00,0.00,15.30,269.00,284.30,9.58,28.00
95.00,265.58,1099.43,91.38,0.00,97.25,13.73,269.00,282.73,4.00,28.00
96.00,448.48,1465.91,152.33,0.00,315.87,19.70,269.00,288.70,5.69,28.00
97.00,1077.77,1038.35,23.25,151.34,54.86,12.37,269.00,281.37,1.72,28.00
98.00,705.29,1343.75,161.90,0.00,0.00,14.07,269.00,283.07,5.86,28.00
99.00,110.03,794.03,47.53,0.00,0.00,10.82,269.00,279.82,2.39,28.00
0.00,4405.70,0.00,0.00,133.67,891.33,22.00,249.00,271.00,7.65,29.00
1.00,218.63,0.00,154.02,0.00,76.80,2.00,249.00,251.00,7.79,29.00
2.00,5931.49,0.00,0.00,340.06,279.81,7.00,249.00,256.00,4.37,29.00
3.00,316.24,0.00,137.07,0.00,0.00,0.00,249.00,249.00,6.78,29.00
4.00,348.31,0.00,0.00,0.00,0.00,0.00,249.00,249.00,3.22,29.00
5.00,115.87,0.00,33.88,0.00,37.00,1.00,249.00,250.00,1.26,29.00
6.00,247.23,0.00,109.44,0.00,78.07,2.00,249.00,251.00,5.96,29.00
7.00,302.97,0.00,172.31,0.00,0.00,0.00,249.00,249.00,7.90,29.00
8.00,168.35,0.00,72.75,0.00,0.00,0.00,249.00,249.00,2.83,29.00
9.00,485.35,0.00,0.00,0.00,0.00,0.00,249.00,249.00,8.51,29.00
10.00,6072.93,0.00,88.43,153.34,198.01,5.00,249.00,254.00,3.67,29.00
11.00,267.47,0.00,146.87,0.00,0.00,0.00,249.00,249.00,5.70,29.00
12.00,241.19,0.00,0.00,0.00,0.00,0.00,249.00,249.00,2.21,29.00
13.00,215.82,0.00,170.71,0.00,0.00,0.00,249.00,249.00,6.61,29.00
14.00,182.88,0.00,213.86,0.00,37.73,1.00,249.00,250.00,9.85,29.00
15.00,290.06,0.00,204.11,0.00,0.00,0.00,249.00,249.00,9.43,29.00
16.00,407.66,0.00,213.38,0.00,0.00,0.00,249.00,249.00,8.67,29.00
17.00,135.84,0.00,67.93,0.00,113.94,3.00,249.00,252.00,2.55,29.00
18.00,175.89,0.00,0.00,0.00,76.07,2.00,249.00,251.00,7.85,29.00
19.00,152.20,0.00,50.10,0.00,113.16,3.00,249.00,252.00,2.22,29.00
20.00,213.67,0.00,60.11,0.00,0.00,0.00,249.00,249.00,2.14,29.00
21.00,5246.27,0.00,50.72,320.25,113.16,3.00,249.00,252.00,2.10,29.00
22.00,345.82,0.00,0.00,0.00,400.10,10.00,249.00,259.00,7.33,29.00
23.00,580.90,0.00,0.00,0.00,77.56,2.00,249.00,251.00,1.71,29.00
24.00,297.93,0.00,168.07,0.00,0.00,0.00,249.00,249.00,6.79,29.00
25.00,138.31,0.00,71.86,0.00,158.01,4.00,249.00,253.00,3.24,29.00
26.00,237.50,0.00,74.93,0.00,0.00,0.00,249.00,249.00,3.82,29.00
27.00,151.46,0.00,0.00,0.00,38.04,1.00,249.00,250.00,3.83,29.00
28.00,901.37,0.00,0.00,88.89,36.27,1.00,249.00,250.00,3.23,29.00
29.00,59.45,0.00,0.00,0.00,0.00,0.00,249.00,249.00,1.59,29.00
30.00,41.53,0.00,178.89,0.00,354.06,9.00,249.00,258.00,7.87,29.00
31.00,159.23,0.00,0.00,0.00,0.00,0.00,249.00,249.00,3.04,29.00
32.00,142.72,0.00,0.00,0.00,155.29,4.00,249.00,253.00,2.49,29.00
33.00,927.24,0.00,128.34,41.25,0.00,0.00,249.00,249.00,5.76,29.00
34.00,424.62,0.00,131.50,0.00,37.00,1.00,249.00,250.00,5.53,29.00
35.00,1086.17,0.00,123.82,17.72,37.00,1.00,249.00,250.00,4.59,29.00
36.00,133.80,0.00,118.80,0.00,35.55,1.00,249.00,250.00,4.28,29.00
37.00,335.46,0.00,164.22,0.00,0.00,0.00,249.00,249.00,6.28,29.00
38.00,131.99,0.00,0.00,0.00,153.90,4.00,249.00,253.00,2.70,29.00
39.00,307.34,0.00,0.00,0.00,277.83,7.00,249.00,256.00,4.14,29.00
40.00,291.11,0.00,106.42,0.00,0.00,0.00,249.00,249.00,4.42,29.00
41.00,400.14,0.00,101.70,0.00,195.69,5.00,249.00,254.00,4.50,29.00
42.00,209.97,0.00,0.00,0.00,484.29,12.00,249.00,261.00,9.26,29.00
43.00,399.05,0.00,0.00,0.00,115.40,3.00,249.00,252.00,7.44,29.00
44.00,528.38,0.00,0.00,0.00,0.00,0.00,249.00,249.00,8.42,29.00
45.00,276.38,0.00,180.34,0.00,400.10,10.00,249.00,259.00,9.28,29.00
46.00,133.22,0.00,205.23,0.00,442.69,11.00,249.00,260.00,8.22,29.00
47.00,516.55,0.00,0.00,0.00,0.00,0.00,249.00,249.00,7.81,29.00
48.00,119.79,0.00,37.70,0.00,0.00,0.00,249.00,249.00,2.66,29.00
49.00,117.03,0.00,32.81,0.00,0.00,0.00,249.00,249.00,1.83,29.00
50.00,187.63,902.84,0.00,0.00,0.00,11.62,249.00,260.62,2.18,29.00
51.00,545.66,1926.06,218.08,0.00,35.55,17.97,249.00,266.97,9.28,29.00
52.00,923.15,1625.12,151.98,0.00,0.00,15.59,249.00,264.59,6.33,29.00
53.00,306.01,1805.69,193.94,0.00,0.00,16.43,249.00,265.43,8.67,29.00
54.00,254.51,1444.55,166.58,0.00,0.00,14.70,249.00,263.70,6.42,29.00
55.00,347.08,963.03,122.12,0.00,0.00,12.00,249.00,261.00,4.02,29.00
56.00,120.46,902.84,35.53,0.00,0.00,11.62,249.00,260.62,1.13,29.00
57.00,341.73,1083.41,67.72,0.00,0.00,12.73,249.00,261.73,3.77,29.00
58.00,371.84,1083.41,0.00,0.00,0.00,12.73,249.00,261.73,4.35,29.00
59.00,2425.74,2046.44,211.25,244.20,463.06,21.49,249.00,270.49,8.66,29.00
60.00,288.34,1384.36,0.00,0.00,96.13,15.39,249.00,264.39,4.31,29.00
61.00,212.12,1324.17,143.52,0.00,321.40,16.07,249.00,265.07,5.79,29.00
62.00,39.91,1203.79,22.83,0.00,0.00,13.42,249.00,262.42,1.27,29.00
63.00,3085.19,1926.06,0.00,85.33,634.22,24.97,249.00,273.97,3.55,29.00
64.00,835.93,1444.55,81.37,58.44,196.52,16.70,249.00,265.70,3.08,29.00
65.00,1186.74,1143.60,23.17,16.02,0.00,13.08,249.00,262.08,1.42,29.00
66.00,284.11,1504.74,0.00,0.00,95.60,16.00,249.00,265.00,8.66,29.00
67.00,247.47,1023.22,131.72,0.00,57.95,12.37,249.00,261.37,6.90,29.00
68.00,185.83,1625.12,222.39,0.00,446.59,20.59,249.00,269.59,9.35,29.00
69.00,4748.87,1745.50,141.64,165.28,298.86,22.16,249.00,271.16,5.42,29.00
70.00,749.07,1384.36,46.35,0.00,0.00,14.39,249.00,263.39,2.34,29.00
71.00,150.65,1203.79,47.13,0.00,57.51,13.42,249.00,262.42,2.46,29.00
72.00,436.67,963.03,174.71,0.00,0.00,12.00,249.00,261.00,6.57,29.00
73.00,615.39,1805.69,250.51,14.19,0.00,16.43,249.00,265.43,9.73,29.00
74.00,2915.52,2166.82,182.35,277.85,380.59,23.00,249.00,272.00,7.12,29.00
75.00,189.55,1203.79,68.13,0.00,116.64,13.42,249.00,262.42,3.10,29.00
76.00,80.95,782.46,32.27,0.00,0.00,10.82,249.00,259.82,1.24,29.00
77.00,5836.29,3250.23,0.00,433.57,564.90,36.05,249.00,285.05,9.12,29.00
78.00,113.43,1083.41,80.60,0.00,0.00,12.73,249.00,261.73,3.78,29.00
79.00,373.17,1564.93,140.32,0.00,116.28,18.30,249.00,267.30,7.48,29.00
80.00,477.32,1203.79,138.94,0.00,0.00,13.42,249.00,262.42,5.31,29.00
81.00,653.38,1384.36,124.65,0.00,35.55,15.39,249.00,264.39,4.17,29.00
82.00,60.55,902.84,37.79,0.00,57.51,11.62,249.00,260.62,1.42,29.00
83.00,3372.95,1805.69,0.00,0.00,0.00,16.43,249.00,265.43,3.59,29.00
84.00,301.20,1203.79,159.90,0.00,0.00,13.42,249.00,262.42,6.97,29.00
85.00,129.47,1625.12,0.00,0.00,56.36,15.59,249.00,264.59,8.55,29.00
86.00,267.64,1564.93,173.88,0.00,97.72,16.30,249.00,265.30,9.23,29.00
87.00,195.72,1203.79,44.87,0.00,114.01,16.42,249.00,265.42,2.41,29.00
88.00,470.47,1625.12,218.43,0.00,197.41,20.59,249.00,269.59,9.15,29.00
89.00,101.71,1444.55,204.36,0.00,345.74,18.70,249.00,267.70,8.93,29.00
90.00,834.96,1805.69,207.46,56.11,157.90,17.43,249.00,266.43,7.34,29.00
91.00,290.07,1384.36,0.00,0.00,35.55,15.39,249.00,264.39,3.42,29.00
92.00,399.83,1384.36,275.11,0.00,158.78,15.39,249.00,264.39,9.57,29.00
93.00,250.34,1564.93,176.88,0.00,0.00,15.30,249.00,264.30,7.62,29.00
94.00,579.81,1745.50,270.74,0.00,177.41,16.16,249.00,265.16,9.58,29.00
95.00,228.99,1203.79,0.00,0.00,118.83,13.42,249.00,262.42,4.00,29.00
96.00,253.44,1564.93,0.00,0.00,320.61,20.30,249.00,269.30,5.69,29.00
97.00,1236.70,1023.22,23.25,138.00,0.00,12.37,249.00,261.37,1.72,29.00
98.00,487.63,1564.93,0.00,0.00,363.37,18.30,249.00,267.30,5.86,29.00
99.00,95.29,842.65,47.53,0.00,57.51,11.22,249.00,260.22,2.39,29.00
0.00,3999.74,0.00,0.00,337.11,743.07,19.00,260.00,279.00,7.65,30.00
1.00,357.25,0.00,154.02,0.00,0.00,0.00,260.00,260.00,7.79,30.00
2.00,4941.41,0.00,0.00,0.00,990.08,25.00,260.00,285.00,4.37,30.00
3.00,135.28,0.00,137.07,0.00,304.32,8.00,260.00,268.00,6.78,30.00
4.00,275.90,0.00,0.00,0.00,72.41,2.00,260.00,262.00,3.22,30.00
5.00,146.36,0.00,0.00,0.00,0.00,0.00,260.00,260.00,1.26,30.00
6.00,117.11,0.00,109.44,0.00,228.61,6.00,260.00,266.00,5.96,30.00
7.00,76.56,0.00,172.31,0.00,381.49,10.00,260.00,270.00,7.90,30.00
8.00,233.82,0.00,0.00,0.00,0.00,0.00,260.00,260.00,2.83,30.00
9.00,374.04,0.00,0.00,0.00,111.31,3.00,260.00,263.00,8.51,30.00
10.00,6501.64,0.00,88.43,349.13,0.00,0.00,260.00,260.00,3.67,30.00
11.00,96.66,0.00,146.87,0.00,303.00,8.00,260.00,268.00,5.70,30.00
